schema_version,timestamp,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w],ram_used[mb],proc_rss[mb],disk_free[gb],queue_depth[n],torch_vram_alloc[mb],torch_vram_reserved[mb],cycles_total[n],dropped_logs[n]
1.0.0,2026-06-23 20:19:43.001,13.8,1.4,54,0,2040,2380.689408,35.011,19508.854784,1702.158336,586.547294208,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:43.972,13.7,0.8,54,0,2040,2380.689408,35.131,19502.809088,1702.158336,586.547290112,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:44.970,13.6,2.0,54,0,2040,2380.689408,35.125,19502.809088,1702.158336,586.547286016,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:45.969,13.8,0.9,54,0,2040,2380.689408,35.019,19503.931392,1702.158336,586.547277824,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:47.003,13.9,1.5,54,0,2040,2380.689408,35.074,19503.890432,1702.158336,586.547273728,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:48.004,13.4,1.8,54,0,2040,2380.689408,35.02,19504.2304,1702.158336,586.547269632,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:49.023,14.0,1.2,54,0,2040,2380.689408,35.166,19504.263168,1702.158336,586.547265536,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:50.025,13.5,3.8,54,0,2040,2380.689408,35.124,19504.242688,1702.158336,586.54726144,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:50.996,13.6,1.0,54,0,2040,2380.689408,35.141,19504.254976,1702.158336,586.547257344,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:52.029,13.6,2.1,54,0,2040,2380.689408,35.126,19504.111616,1702.158336,586.547253248,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:53.003,13.9,0.9,54,0,2040,2380.689408,35.159,19504.08704,1702.158336,586.547249152,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:54.010,13.5,1.3,54,0,2040,2380.689408,35.101,19503.90272,1702.158336,586.547245056,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:55.016,14.0,1.3,54,0,2040,2380.689408,35.19,19503.304704,1702.158336,586.54724096,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:56.008,13.6,1.1,54,0,2040,2380.689408,35.169,19503.263744,1702.158336,586.547236864,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:57.040,13.5,1.5,54,0,2040,2380.689408,35.225,19503.566848,1702.158336,586.547232768,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:58.062,13.9,1.0,54,0,2040,2380.689408,35.202,19503.751168,1702.158336,586.547228672,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:19:59.087,13.6,0.9,54,0,2040,2380.689408,35.134,19503.845376,1702.158336,586.547224576,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:00.073,13.5,1.6,54,0,2040,2380.689408,35.124,19508.527104,1702.158336,586.54722048,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:01.056,13.8,2.0,54,0,2040,2380.689408,35.179,19503.583232,1702.158336,586.547216384,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:02.095,13.6,1.9,54,0,2040,2380.689408,35.138,19503.570944,1702.158336,586.547212288,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:03.059,14.0,1.3,54,0,2040,2380.689408,35.197,19503.857664,1702.158336,586.547208192,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:04.080,14.1,2.2,54,0,2040,2380.689408,35.083,19504.480256,1702.158336,586.547204096,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:05.091,14.4,1.6,54,0,2040,2380.689408,35.173,19504.3328,1702.158336,586.5472,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:06.095,13.8,1.8,54,0,2040,2380.689408,35.15,19504.095232,1702.158336,586.547191808,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:07.115,14.8,2.0,54,0,2040,2380.689408,35.116,19504.115712,1702.158336,586.547191808,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:08.107,14.4,0.9,54,0,2040,2380.689408,34.909,19504.45568,1702.158336,586.547183616,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:09.112,13.8,1.5,54,0,2040,2380.689408,34.965,19505.09056,1702.158336,586.54717952,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:10.134,14.9,2.2,54,0,2040,2380.689408,34.926,19505.02912,1702.158336,586.547171328,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:11.115,13.5,1.1,54,0,2040,2380.689408,34.999,19506.66752,1702.158336,586.547167232,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:12.119,14.3,1.3,54,0,2040,2380.689408,34.968,19507.195904,1702.158336,586.547154944,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:13.134,13.5,0.9,54,0,2040,2380.689408,34.956,19507.142656,1702.158336,586.547154944,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:14.163,14.0,2.1,54,0,2040,2380.689408,34.982,19507.499008,1702.137856,586.547146752,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:15.145,13.7,1.3,54,0,2040,2380.689408,34.966,19507.687424,1702.137856,586.547142656,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:16.167,14.0,1.3,54,0,2040,2380.689408,35.038,19507.720192,1702.137856,586.54713856,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:17.135,13.6,1.0,54,0,2040,2380.689408,35.016,19507.54816,1702.137856,586.547134464,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:18.176,14.3,1.2,54,0,2040,2380.689408,34.953,19508.67456,1702.137856,586.547130368,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:19.169,13.8,1.1,54,0,2040,2380.689408,35.166,19508.621312,1702.137856,586.547122176,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:20.167,13.7,1.2,54,0,2040,2380.689408,35.052,19508.59264,1702.137856,586.54711808,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:21.164,13.7,1.7,54,0,2040,2380.689408,35.117,19508.662272,1702.137856,586.547113984,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:22.171,14.0,1.0,54,0,2040,2380.689408,35.139,19508.621312,1702.137856,586.547109888,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:23.172,13.6,0.9,54,0,2040,2380.689408,35.06,19508.617216,1702.137856,586.547105792,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:24.212,13.5,1.7,54,0,2040,2380.689408,35.126,19507.77344,1702.137856,586.547101696,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:25.208,19.4,2.2,54,0,2040,2380.689408,35.094,19507.986432,1702.137856,586.5470976,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:26.227,14.3,2.5,54,0,2040,2380.689408,35.079,19510.345728,1702.137856,586.547093504,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:27.218,14.1,1.5,54,0,2040,2380.689408,35.158,19510.3744,1702.137856,586.547089408,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:28.210,14.1,1.6,54,0,2040,2380.689408,35.069,19510.423552,1702.137856,586.547085312,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:29.231,13.7,0.8,54,0,2040,2380.689408,35.116,19510.321152,1702.137856,586.547081216,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:30.226,14.4,1.4,54,0,2040,2380.689408,35.131,19510.304768,1702.137856,586.54707712,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:31.232,14.3,1.8,54,0,2040,2380.689408,35.086,19508.051968,1702.137856,586.547073024,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:32.250,13.9,3.6,54,0,2040,2380.689408,35.148,19508.150272,1702.137856,586.547068928,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:33.235,13.9,1.0,54,0,2040,2380.689408,35.079,19508.473856,1702.137856,586.547064832,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:34.231,14.2,1.3,54,0,2040,2380.689408,35.064,19509.469184,1702.137856,586.547060736,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:35.244,13.3,1.9,54,0,2040,2380.689408,35.106,19509.444608,1702.137856,586.547052544,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:36.220,13.7,1.8,54,0,2040,2380.689408,35.08,19509.919744,1702.137856,586.547048448,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:37.242,13.9,1.3,54,0,2040,2380.689408,35.154,19510.165504,1702.137856,586.547044352,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:38.267,13.7,0.8,54,0,2040,2380.689408,34.905,19510.779904,1702.137856,586.547040256,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:39.271,13.4,1.1,54,0,2040,2380.689408,35.024,19510.878208,1702.137856,586.54703616,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:40.256,17.8,2.2,54,0,2040,2380.689408,35.008,19512.15616,1702.137856,586.547032064,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:41.289,14.3,1.5,54,0,2040,2380.689408,34.886,19511.054336,1702.137856,586.547027968,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:42.279,13.4,0.5,54,0,2040,2380.689408,34.863,19511.062528,1702.137856,586.547023872,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:43.276,14.6,1.4,54,0,2040,2380.689408,34.941,19510.939648,1702.137856,586.547019776,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:44.303,13.7,1.4,54,0,2040,2380.689408,34.886,19511.427072,1702.137856,586.54701568,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:45.282,13.9,1.5,54,0,2040,2380.689408,34.914,19511.554048,1702.137856,586.547011584,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:46.259,13.9,1.9,54,0,2040,2380.689408,34.918,19511.64416,1702.137856,586.547007488,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:47.293,13.7,1.1,54,0,2040,2380.689408,34.879,19511.66464,1702.137856,586.547003392,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:48.275,13.6,2.1,54,0,2040,2380.689408,34.912,19511.656448,1702.137856,586.5469952,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:49.291,14.6,2.4,54,0,2040,2380.689408,35.068,19511.717888,1702.137856,586.546991104,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:50.291,13.5,0.7,54,0,2040,2380.689408,34.982,19511.68512,1702.137856,586.546987008,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:51.283,14.0,1.1,54,0,2040,2380.689408,35.032,19511.709696,1702.137856,586.546982912,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:52.289,13.5,1.9,54,0,2040,2380.689408,35.009,19511.68512,1702.137856,586.546978816,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:53.309,15.1,1.7,54,0,2040,2380.689408,35.06,19514.281984,1702.137856,586.546970624,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:54.286,14.1,1.0,54,0,2040,2380.689408,35.082,19514.314752,1702.137856,586.546966528,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:55.313,14.2,1.1,54,0,2040,2380.689408,35.108,19514.146816,1702.137856,586.546962432,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:56.327,13.7,2.2,54,0,2040,2380.689408,35.017,19514.12224,1702.137856,586.546958336,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:57.306,13.9,1.6,54,0,2040,2380.689408,34.965,19514.077184,1702.137856,586.54695424,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:58.298,13.6,0.6,54,0,2040,2380.689408,35.002,19514.085376,1702.137856,586.546950144,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:20:59.304,13.4,1.8,54,0,2040,2380.689408,34.981,19514.048512,1702.137856,586.546946048,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:00.300,13.7,1.9,54,0,2040,2380.689408,34.979,19519.348736,1702.137856,586.546941952,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:01.323,14.1,1.9,54,0,2040,2380.689408,35.03,19511.754752,1702.137856,586.546937856,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:02.313,13.8,1.4,54,0,2040,2380.689408,35.082,19511.558144,1702.137856,586.54693376,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:03.311,13.6,1.7,54,0,2040,2380.689408,34.945,19512.81152,1702.137856,586.546925568,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:04.317,14.5,1.1,54,0,2040,2380.689408,35.07,19512.930304,1702.137856,586.546921472,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:05.332,13.7,1.4,54,0,2040,2380.689408,35.018,19512.967168,1702.137856,586.546917376,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:06.334,13.3,1.6,54,0,2040,2380.689408,35.016,19513.176064,1702.137856,586.54691328,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:07.339,14.5,2.0,54,0,2040,2380.689408,34.961,19513.270272,1702.137856,586.546909184,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:08.335,14.2,1.5,54,0,2040,2380.689408,34.95,19513.143296,1702.137856,586.546905088,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:09.355,14.1,1.0,54,0,2040,2380.689408,35.02,19513.094144,1702.137856,586.546900992,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:10.375,13.6,1.5,54,0,2040,2380.689408,34.963,19513.1392,1702.137856,586.546896896,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:11.375,13.9,1.8,54,0,2040,2380.689408,35.078,19511.754752,1702.137856,586.5468928,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:12.372,13.3,1.5,54,0,2040,2380.689408,34.997,19511.734272,1702.137856,586.546888704,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:13.370,13.8,1.5,54,0,2040,2380.689408,35.027,19511.656448,1702.137856,586.546884608,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:14.360,13.7,1.7,54,0,2040,2380.689408,35.115,19511.631872,1702.137856,586.546880512,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:15.365,14.1,1.3,54,0,2040,2380.689408,34.975,19511.558144,1702.137856,586.546876416,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:16.387,14.0,2.2,54,0,2040,2380.689408,35.029,19511.283712,1702.137856,586.54687232,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:17.393,13.6,2.7,54,0,2040,2380.689408,35.052,19511.328768,1702.137856,586.546868224,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:18.398,13.7,1.1,54,0,2040,2380.689408,35.05,19512.000512,1702.137856,586.546864128,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:19.389,13.4,1.4,54,0,2040,2380.689408,35.219,19512.000512,1702.137856,586.546855936,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:20.406,14.3,0.9,54,0,2040,2380.689408,35.126,19512.070144,1702.137856,586.54685184,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:21.427,13.9,1.0,54,0,2040,2380.689408,35.041,19512.262656,1702.137856,586.546847744,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:22.407,13.9,1.9,54,0,2040,2380.689408,35.271,19512.147968,1702.137856,586.546843648,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:23.428,13.7,1.4,54,0,2040,2380.689408,35.106,19512.037376,1702.137856,586.546839552,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:24.443,13.9,1.6,54,0,2040,2380.689408,35.107,19511.369728,1702.137856,586.546835456,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:25.449,13.8,1.3,54,0,2040,2380.689408,35.191,19511.160832,1702.137856,586.54683136,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:26.442,13.7,0.9,54,0,2040,2380.689408,35.103,19511.115776,1702.137856,586.546827264,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:27.422,14.1,0.9,54,0,2040,2380.689408,35.211,19511.308288,1702.137856,586.546823168,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:28.457,13.6,1.4,54,0,2040,2380.689408,35.161,19511.062528,1702.137856,586.546819072,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:29.449,13.4,0.7,54,0,2040,2380.689408,35.045,19510.94784,1702.137856,586.546814976,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:30.451,13.8,1.6,54,0,2040,2380.689408,35.281,19508.293632,1702.137856,586.54681088,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:31.426,14.3,1.2,54,0,2040,2380.689408,35.137,19505.491968,1702.137856,586.546806784,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:32.441,13.6,1.6,54,0,2040,2380.689408,35.095,19506.028544,1702.137856,586.546802688,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:33.504,13.7,2.9,54,0,2040,2380.689408,35.223,19507.34336,1702.137856,586.546798592,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:34.485,13.7,2.0,54,0,2040,2380.689408,35.1,19507.347456,1702.137856,586.546794496,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:35.497,14.2,1.7,54,0,2040,2380.689408,35.117,19507.01568,1702.137856,586.546782208,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:36.479,13.9,1.6,54,0,2040,2380.689408,35.11,19507.183616,1702.137856,586.546774016,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:37.491,13.9,0.9,54,0,2040,2380.689408,34.968,19507.326976,1702.137856,586.54674944,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:38.484,14.2,2.3,54,0,2040,2380.689408,34.873,19507.712,1702.137856,586.546745344,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:39.559,13.7,1.3,54,0,2040,2380.689408,34.968,19508.064256,1702.137856,586.546741248,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:40.496,16.7,2.3,54,0,2040,2380.689408,34.945,19508.379648,1702.13376,586.546741248,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:41.487,14.0,2.2,54,0,2040,2380.689408,35.086,19508.51072,1702.13376,586.546737152,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:42.469,13.7,2.0,54,0,2040,2380.689408,35.011,19508.547584,1702.13376,586.546733056,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:43.502,13.6,1.8,54,0,2040,2380.689408,35.101,19508.61312,1702.13376,586.54672896,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:44.481,13.6,1.4,54,0,2040,2380.689408,35.011,19508.85888,1702.13376,586.546724864,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:45.465,13.8,3.1,54,0,2040,2380.689408,35.026,19509.092352,1702.13376,586.546720768,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:46.479,13.9,1.2,54,0,2040,2380.689408,35.074,19508.973568,1702.13376,586.546716672,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:47.458,13.7,0.9,54,0,2040,2380.689408,34.936,19509.06368,1702.13376,586.546712576,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:48.490,16.2,3.7,54,2,2040,2380.689408,35.186,19515.633664,1702.13376,586.54670848,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:49.479,18.3,2.5,54,0,2040,2380.689408,34.932,19515.334656,1702.13376,586.546704384,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:50.465,13.7,1.8,54,0,2040,2380.689408,35.091,19515.199488,1702.13376,586.546700288,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:51.467,23.4,2.6,54,0,2040,2380.689408,35.443,19515.346944,1702.13376,586.546696192,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:52.485,15.9,2.4,54,0,2040,2380.689408,34.851,19516.76416,1702.13376,586.546692096,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:53.495,26.2,5.0,54,2,2040,2380.689408,35.512,19532.333056,1702.13376,586.546688,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:54.473,21.0,11.2,54,0,2040,2384.023552,35.485,19576.578048,1702.13376,586.546044928,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:55.485,23.9,4.8,54,0,2040,2384.023552,35.543,19569.893376,1702.13376,586.54595072,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:56.484,18.1,3.0,54,1,2040,2386.055168,35.115,19576.020992,1702.13376,586.54590976,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:57.508,14.7,1.4,54,0,2040,2388.742144,36.301,19576.897536,1702.13376,586.545905664,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:58.485,25.5,3.8,54,9,2040,2388.742144,36.619,19593.302016,1702.13376,586.545901568,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:21:59.495,33.8,3.3,54,6,2040,2388.742144,36.24,19577.155584,1702.13376,586.545504256,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:00.502,21.4,2.6,54,0,2040,2388.742144,35.296,19565.576192,1702.13376,586.54550016,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:01.530,24.3,2.8,54,3,2040,2388.742144,36.064,19563.323392,1702.13376,586.545496064,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:02.500,21.8,2.8,54,0,2040,2388.742144,35.109,19562.921984,1702.13376,586.545491968,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:03.508,25.5,2.9,54,7,2040,2388.742144,36.138,19563.831296,1702.13376,586.545487872,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:04.513,34.7,5.7,54,0,2040,2388.742144,36.32,19564.920832,1702.13376,586.54547968,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:05.500,18.3,3.3,54,8,2040,2388.742144,35.1,19564.204032,1702.13376,586.545471488,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:06.508,15.6,1.5,54,0,2040,2388.742144,35.833,19563.610112,1702.13376,586.545467392,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:07.513,15.1,2.1,54,0,2040,2388.742144,34.982,19563.855872,1702.13376,586.545463296,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:08.492,23.7,1.8,54,9,2040,2398.96576,35.819,19564.527616,1702.13376,586.5454592,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:09.526,18.5,4.6,54,4,2040,2420.699136,35.754,19567.49312,1702.13376,586.545455104,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:10.501,24.6,1.6,54,7,2040,2420.699136,35.052,19574.104064,1702.13376,586.545434624,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:11.532,23.2,2.7,54,2,2040,2420.699136,35.888,19575.808,1702.13376,586.545430528,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:12.507,17.0,2.4,54,6,2040,2420.30592,35.104,19580.092416,1702.13376,586.545426432,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:13.506,19.0,3.2,54,9,2040,2420.30592,35.246,19579.420672,1702.13376,586.54541824,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:14.512,21.2,2.4,54,6,2040,2420.30592,36.007,19580.198912,1702.141952,586.545414144,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:15.519,17.0,2.8,54,0,2040,2420.30592,34.537,19579.875328,1702.141952,586.545410048,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:16.524,15.1,2.7,54,0,2040,2420.30592,34.29,19579.891712,1702.141952,586.545405952,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:17.545,14.2,4.2,54,0,2040,2420.30592,34.259,19580.772352,1702.141952,586.545401856,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:18.520,14.2,2.3,54,0,2040,2420.30592,34.255,19579.666432,1702.141952,586.54539776,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:19.557,14.6,2.9,54,0,2040,2420.30592,34.259,19579.396096,1702.141952,586.545389568,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:20.547,13.9,2.0,54,0,2040,2420.30592,34.23,19579.097088,1702.141952,586.545385472,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:21.571,14.5,2.3,54,0,2040,2420.30592,34.284,19579.129856,1702.141952,586.545381376,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:22.546,14.5,2.2,54,0,2040,2420.30592,34.217,19579.219968,1702.141952,586.54537728,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:23.583,14.2,2.0,54,0,2040,2420.30592,34.246,19579.052032,1702.141952,586.545373184,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:24.574,14.5,2.0,54,0,2040,2420.30592,34.204,19578.466304,1702.141952,586.545369088,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:25.580,14.3,1.9,54,0,2040,2420.30592,34.194,19578.372096,1702.141952,586.545364992,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:26.551,21.5,3.0,54,0,2040,2420.30592,34.181,19623.99744,1702.141952,586.544898048,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:27.552,26.0,3.8,54,0,2040,2420.30592,34.24,19619.598336,1702.141952,586.544828416,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:28.577,13.8,1.8,54,0,2040,2420.30592,34.208,19601.076224,1702.121472,586.54482432,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:29.568,13.6,1.5,54,0,2040,2420.30592,34.234,19599.704064,1702.121472,586.544820224,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:30.561,14.0,2.2,54,0,2040,2420.30592,34.227,19590.856704,1702.121472,586.544816128,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:31.582,13.8,1.4,54,0,2040,2420.30592,34.2,19589.677056,1702.121472,586.544812032,80,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:34.767,19.2,2.3,54,1,2040,2389.528576,35.693,19471.5648,1587.503104,586.544717824,0,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:35.572,20.2,1.5,54,0,2040,2389.528576,35.93,19470.856192,1587.965952,586.544709632,0,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:36.597,20.2,2.2,54,0,2040,2389.528576,36.388,19471.106048,1587.965952,586.544705536,0,71.338496,138.412032,657,0
1.0.0,2026-06-23 20:22:37.571,15.6,1.6,54,0,2040,2389.528576,36.238,19471.384576,1587.965952,586.54470144,0,71.338496,138.412032,657,0
