schema_version,timestamp,cycle_id,capture_latency[ms],frame_dropped[n],hsv_flag,hsv_mask_ratio,infer_latency[ms],preproc[ms],postproc[ms],eject_flag,planned_eject_ts,eject_delay[ms],outcome_flag,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w]
1.0.0,2026-06-23 20:00:03.561,408,48.77,0,1,0.1131,13.46,0.66,0.33,1,,,,,4.3,57,7,2040,2372.3008,38.34
1.0.0,2026-06-23 20:00:04.875,409,49.03,0,1,0.1216,15.67,0.65,0.31,0,,,,,4.4,57,1,2040,2372.3008,41.978
1.0.0,2026-06-23 20:00:04.893,408,,,,,,,,,2026-06-23 20:00:04.628,14.64,1,,,,,,,
1.0.0,2026-06-23 20:00:07.269,409,,,,,,,,,2026-06-23 20:00:07.018,0.39,1,,,,,,,
1.0.0,2026-06-23 20:00:07.903,410,48.92,0,1,0.145,14.28,0.6,0.35,1,,,,,5.3,57,4,2040,2372.3008,36.377
1.0.0,2026-06-23 20:00:09.232,410,,,,,,,,,2026-06-23 20:00:08.970,10.75,1,,,,,,,
1.0.0,2026-06-23 20:00:09.603,411,49.01,0,1,0.117,15.39,0.65,0.33,0,,,,,4.2,57,7,2040,2372.3008,38.836
1.0.0,2026-06-23 20:00:11.963,412,48.72,0,1,0.0645,14.8,0.69,0.35,0,,,,,4.2,57,4,2040,2372.3008,39.048
1.0.0,2026-06-23 20:00:11.989,411,,,,,,,,,2026-06-23 20:00:11.736,2.27,1,,,,,,,
1.0.0,2026-06-23 20:00:14.361,412,,,,,,,,,2026-06-23 20:00:14.109,0.62,1,,,,,,,
1.0.0,2026-06-23 20:00:16.199,413,49.22,0,1,0.121,14.7,0.67,0.34,1,,,,,5.5,57,13,2040,2372.3008,40.408
1.0.0,2026-06-23 20:00:17.527,413,,,,,,,,,2026-06-23 20:00:17.265,10.78,1,,,,,,,
1.0.0,2026-06-23 20:00:17.675,414,49.25,0,1,0.1228,14.82,0.77,0.32,0,,,,,4.1,57,10,2040,2372.3008,40.496
1.0.0,2026-06-23 20:00:20.063,414,,,,,,,,,2026-06-23 20:00:19.808,4.17,1,,,,,,,
1.0.0,2026-06-23 20:00:20.638,415,49.05,0,1,0.1371,14.09,0.62,0.33,1,,,,,5.0,57,9,2040,2372.3008,37.968
1.0.0,2026-06-23 20:00:21.963,415,,,,,,,,,2026-06-23 20:00:21.705,6.95,1,,,,,,,
1.0.0,2026-06-23 20:00:22.368,416,48.82,0,1,0.1152,15.96,0.63,0.31,0,,,,,4.7,57,10,2040,2372.3008,39.037
1.0.0,2026-06-23 20:00:24.753,416,,,,,,,,,2026-06-23 20:00:24.501,0.93,1,,,,,,,
1.0.0,2026-06-23 20:00:25.030,417,49.08,0,1,0.0584,14.02,0.67,0.31,0,,,,,4.1,57,0,2040,2372.3008,38.196
1.0.0,2026-06-23 20:00:27.429,417,,,,,,,,,2026-06-23 20:00:27.163,14.53,1,,,,,,,
1.0.0,2026-06-23 20:00:28.957,418,49.33,0,1,0.124,14.6,0.61,0.31,1,,,,,3.5,57,1,2040,2372.3008,36.349
1.0.0,2026-06-23 20:00:30.289,418,,,,,,,,,2026-06-23 20:00:30.024,13.02,1,,,,,,,
1.0.0,2026-06-23 20:00:30.606,419,48.65,0,1,0.121,13.3,0.57,0.31,0,,,,,4.4,57,13,2040,2372.3008,39.872
1.0.0,2026-06-23 20:00:33.007,419,,,,,,,,,2026-06-23 20:00:32.755,0.47,1,,,,,,,
1.0.0,2026-06-23 20:00:33.330,420,49.27,0,1,0.1465,14.64,0.59,0.33,1,,,,,4.7,57,11,2040,2372.3008,39.385
1.0.0,2026-06-23 20:00:34.654,420,,,,,,,,,2026-06-23 20:00:34.396,5.83,1,,,,,,,
1.0.0,2026-06-23 20:00:35.351,421,48.86,0,1,0.1071,14.45,0.6,0.33,0,,,,,4.6,57,13,2040,2372.3008,39.767
1.0.0,2026-06-23 20:00:37.632,422,49.07,0,1,0.0693,14.59,0.67,0.31,0,,,,,4.4,57,7,2040,2372.3008,39.054
1.0.0,2026-06-23 20:00:37.741,421,,,,,,,,,2026-06-23 20:00:37.485,6.34,1,,,,,,,
1.0.0,2026-06-23 20:00:40.018,422,,,,,,,,,2026-06-23 20:00:39.765,2.62,1,,,,,,,
1.0.0,2026-06-23 20:00:41.923,423,49.27,0,1,0.1167,15.71,0.68,0.32,1,,,,,4.9,57,1,2040,2372.3008,36.292
1.0.0,2026-06-23 20:00:43.254,423,,,,,,,,,2026-06-23 20:00:42.990,13.86,1,,,,,,,
1.0.0,2026-06-23 20:00:43.449,424,49.47,0,1,0.1231,14.68,0.73,0.34,0,,,,,4.6,57,12,2040,2372.3008,41.106
1.0.0,2026-06-23 20:00:45.841,424,,,,,,,,,2026-06-23 20:00:45.582,8.12,1,,,,,,,
1.0.0,2026-06-23 20:00:46.054,425,49.27,0,1,0.1437,14.87,0.7,0.32,1,,,,,4.3,57,1,2040,2372.3008,36.087
1.0.0,2026-06-23 20:00:47.382,425,,,,,,,,,2026-06-23 20:00:47.120,10.47,1,,,,,,,
1.0.0,2026-06-23 20:00:48.015,426,48.69,0,1,0.1093,14.99,0.71,0.33,0,,,,,3.6,57,1,2040,2372.3008,38.773
1.0.0,2026-06-23 20:00:50.412,426,,,,,,,,,2026-06-23 20:00:50.149,12.68,1,,,,,,,
1.0.0,2026-06-23 20:00:50.494,427,48.64,0,1,0.0668,13.91,0.73,0.32,0,,,,,3.6,57,11,2040,2372.3008,39.638
1.0.0,2026-06-23 20:00:52.879,427,,,,,,,,,2026-06-23 20:00:52.627,1.23,1,,,,,,,
1.0.0,2026-06-23 20:00:54.962,428,49.05,0,1,0.1131,15.72,0.77,0.32,1,,,,,4.1,57,10,2040,2372.3008,37.299
1.0.0,2026-06-23 20:00:56.183,429,49.25,0,1,0.1232,13.96,0.62,0.29,0,,,,,4.4,57,12,2040,2372.3008,42.124
1.0.0,2026-06-23 20:00:56.281,428,,,,,,,,,2026-06-23 20:00:56.029,1.2,1,,,,,,,
1.0.0,2026-06-23 20:00:58.576,429,,,,,,,,,2026-06-23 20:00:58.316,9.26,1,,,,,,,
1.0.0,2026-06-23 20:00:59.077,430,49.11,0,1,0.1373,13.25,0.64,0.36,1,,,,,3.9,57,1,2040,2372.3008,36.177
1.0.0,2026-06-23 20:01:00.395,430,,,,,,,,,2026-06-23 20:01:00.144,1.01,1,,,,,,,
1.0.0,2026-06-23 20:01:00.813,431,48.92,0,1,0.1185,15.28,0.68,0.34,0,,,,,4.3,57,4,2040,2372.3008,38.117
1.0.0,2026-06-23 20:01:03.210,431,,,,,,,,,2026-06-23 20:01:02.947,12.73,1,,,,,,,
1.0.0,2026-06-23 20:01:03.217,432,49.08,0,1,0.072,14.32,0.65,0.34,0,,,,,4.8,57,7,2040,2372.3008,41.736
1.0.0,2026-06-23 20:01:05.615,432,,,,,,,,,2026-06-23 20:01:05.350,14.39,1,,,,,,,
1.0.0,2026-06-23 20:01:07.639,433,49.08,0,1,0.1219,16.18,0.77,0.4,1,,,,,6.7,57,10,2040,2372.3008,38.819
1.0.0,2026-06-23 20:01:08.959,433,,,,,,,,,2026-06-23 20:01:08.705,2.77,1,,,,,,,
1.0.0,2026-06-23 20:01:09.179,434,48.72,0,1,0.1228,13.73,0.73,0.32,0,,,,,4.9,57,1,2040,2372.3008,42.103
1.0.0,2026-06-23 20:01:11.574,434,,,,,,,,,2026-06-23 20:01:11.313,10.34,1,,,,,,,
1.0.0,2026-06-23 20:01:11.907,435,49.25,0,1,0.1345,15.72,0.69,0.31,1,,,,,5.0,57,4,2040,2372.3008,36.52
1.0.0,2026-06-23 20:01:13.226,435,,,,,,,,,2026-06-23 20:01:12.974,1.54,1,,,,,,,
1.0.0,2026-06-23 20:01:13.659,436,48.65,0,1,0.1151,14.98,0.77,0.39,0,,,,,5.4,57,5,2040,2372.3008,38.311
1.0.0,2026-06-23 20:01:16.045,436,,,,,,,,,2026-06-23 20:01:15.794,0.55,1,,,,,,,
1.0.0,2026-06-23 20:01:16.106,437,49.12,0,1,0.0707,14.26,0.71,0.33,0,,,,,4.6,57,0,2040,2372.3008,38.575
1.0.0,2026-06-23 20:01:18.491,437,,,,,,,,,2026-06-23 20:01:18.239,1.41,1,,,,,,,
1.0.0,2026-06-23 20:01:20.171,438,49.2,0,1,0.1263,14.15,0.66,0.33,1,,,,,3.0,57,1,2040,2372.3008,36.367
1.0.0,2026-06-23 20:01:21.490,438,,,,,,,,,2026-06-23 20:01:21.238,1.44,1,,,,,,,
1.0.0,2026-06-23 20:01:21.764,439,49.95,0,1,0.1233,13.72,0.61,0.33,0,,,,,5.4,57,10,2040,2372.3008,39.426
1.0.0,2026-06-23 20:01:24.149,439,,,,,,,,,2026-06-23 20:01:23.898,0.99,1,,,,,,,
1.0.0,2026-06-23 20:01:24.781,440,47.86,0,1,0.121,12.91,0.63,0.3,1,,,,,4.8,57,8,2040,2372.3008,37.735
1.0.0,2026-06-23 20:01:26.103,440,,,,,,,,,2026-06-23 20:01:25.848,4.44,1,,,,,,,
1.0.0,2026-06-23 20:01:26.456,441,49.19,0,1,0.1157,13.64,0.61,0.31,0,,,,,4.5,57,7,2040,2372.3008,38.816
1.0.0,2026-06-23 20:01:28.844,441,,,,,,,,,2026-06-23 20:01:28.589,4.75,1,,,,,,,
1.0.0,2026-06-23 20:01:28.947,442,49.51,0,1,0.0612,13.36,0.7,0.32,1,,,,,4.9,57,1,2040,2372.3008,37.965
1.0.0,2026-06-23 20:01:30.266,442,,,,,,,,,2026-06-23 20:01:30.013,1.95,1,,,,,,,
1.0.0,2026-06-23 20:01:33.253,443,49.0,0,1,0.1221,15.33,0.73,0.35,1,,,,,4.8,57,1,2040,2372.3008,36.401
1.0.0,2026-06-23 20:01:34.571,443,,,,,,,,,2026-06-23 20:01:34.320,0.89,1,,,,,,,
1.0.0,2026-06-23 20:01:34.610,444,48.74,0,1,0.1217,14.86,0.81,0.32,0,,,,,4.1,57,12,2040,2372.3008,41.157
1.0.0,2026-06-23 20:01:37.000,444,,,,,,,,,2026-06-23 20:01:36.743,6.64,1,,,,,,,
1.0.0,2026-06-23 20:01:37.586,445,48.55,0,1,0.1289,14.14,0.67,0.31,1,,,,,5.3,57,7,2040,2372.3008,38.74
1.0.0,2026-06-23 20:01:38.919,445,,,,,,,,,2026-06-23 20:01:38.653,15.77,1,,,,,,,
1.0.0,2026-06-23 20:01:39.421,446,49.1,0,1,0.1084,14.03,0.73,0.35,0,,,,,4.2,57,13,2040,2372.3008,39.695
1.0.0,2026-06-23 20:01:41.741,447,49.33,0,1,0.078,14.04,0.73,0.36,1,,,,,5.0,57,10,2040,2372.3008,38.596
1.0.0,2026-06-23 20:01:41.811,446,,,,,,,,,2026-06-23 20:01:41.554,6.26,1,,,,,,,
1.0.0,2026-06-23 20:01:43.070,447,,,,,,,,,2026-06-23 20:01:42.807,12.26,1,,,,,,,
1.0.0,2026-06-23 20:01:45.853,448,48.79,0,1,0.1133,16.62,0.78,0.37,1,,,,,4.6,57,1,2040,2372.3008,36.333
1.0.0,2026-06-23 20:01:47.174,448,,,,,,,,,2026-06-23 20:01:46.919,3.71,1,,,,,,,
1.0.0,2026-06-23 20:01:47.450,449,49.11,0,1,0.1195,14.16,0.62,0.33,0,,,,,3.8,57,11,2040,2372.3008,40.144
1.0.0,2026-06-23 20:01:49.841,449,,,,,,,,,2026-06-23 20:01:49.583,8.07,1,,,,,,,
1.0.0,2026-06-23 20:01:50.415,450,48.74,0,1,0.1323,14.12,0.68,0.35,1,,,,,5.0,57,13,2040,2372.3008,40.704
1.0.0,2026-06-23 20:01:51.737,450,,,,,,,,,2026-06-23 20:01:51.482,4.23,1,,,,,,,
1.0.0,2026-06-23 20:01:52.253,451,49.12,0,1,0.1063,16.01,0.69,0.36,0,,,,,4.5,57,0,2040,2372.3008,40.797
1.0.0,2026-06-23 20:01:54.503,452,48.67,0,1,0.0788,15.15,0.72,0.32,0,,,,,6.9,57,12,2040,2372.3008,39.992
1.0.0,2026-06-23 20:01:54.637,451,,,,,,,,,2026-06-23 20:01:54.386,1.15,1,,,,,,,
1.0.0,2026-06-23 20:01:56.891,452,,,,,,,,,2026-06-23 20:01:56.636,3.79,1,,,,,,,
1.0.0,2026-06-23 20:01:58.874,453,49.01,0,1,0.1219,14.75,0.65,0.36,0,,,,,6.4,57,9,2040,2372.3008,40.764
1.0.0,2026-06-23 20:02:00.219,454,49.38,0,1,0.1238,13.85,0.65,0.33,0,,,,,4.7,57,16,2040,2372.3008,42.155
1.0.0,2026-06-23 20:02:01.266,453,,,,,,,,,2026-06-23 20:02:01.008,7.28,1,,,,,,,
1.0.0,2026-06-23 20:02:02.613,454,,,,,,,,,2026-06-23 20:02:02.352,9.95,1,,,,,,,
1.0.0,2026-06-23 20:02:03.177,455,48.92,0,1,0.134,14.26,0.63,0.33,1,,,,,4.7,57,1,2040,2372.3008,36.027
1.0.0,2026-06-23 20:02:04.508,455,,,,,,,,,2026-06-23 20:02:04.244,13.89,1,,,,,,,
1.0.0,2026-06-23 20:02:05.053,456,49.07,0,1,0.1082,14.87,0.75,0.32,0,,,,,3.4,57,0,2040,2372.3008,38.949
1.0.0,2026-06-23 20:02:07.319,457,49.03,0,1,0.0688,14.61,0.71,0.33,1,,,,,4.3,57,4,2040,2372.3008,37.72
1.0.0,2026-06-23 20:02:07.452,456,,,,,,,,,2026-06-23 20:02:07.187,13.95,1,,,,,,,
1.0.0,2026-06-23 20:02:08.643,457,,,,,,,,,2026-06-23 20:02:08.385,7.64,1,,,,,,,
1.0.0,2026-06-23 20:02:11.392,458,48.78,0,1,0.1236,14.79,0.67,0.33,1,,,,,5.2,57,0,2040,2372.3008,36.63
1.0.0,2026-06-23 20:02:12.712,458,,,,,,,,,2026-06-23 20:02:12.459,1.07,1,,,,,,,
1.0.0,2026-06-23 20:02:13.021,459,48.97,0,1,0.1233,14.87,0.61,0.33,0,,,,,5.3,57,14,2040,2372.3008,39.584
1.0.0,2026-06-23 20:02:15.409,459,,,,,,,,,2026-06-23 20:02:15.154,3.75,1,,,,,,,
1.0.0,2026-06-23 20:02:15.937,460,49.02,0,1,0.1291,14.78,0.68,0.35,1,,,,,4.7,57,13,2040,2372.3008,39.14
1.0.0,2026-06-23 20:02:17.258,460,,,,,,,,,2026-06-23 20:02:17.003,3.56,1,,,,,,,
1.0.0,2026-06-23 20:02:17.735,461,47.53,0,1,0.1071,13.53,0.57,0.33,0,,,,,4.2,57,8,2040,2372.3008,40.508
1.0.0,2026-06-23 20:02:20.124,461,,,,,,,,,2026-06-23 20:02:19.868,4.85,1,,,,,,,
1.0.0,2026-06-23 20:02:20.158,462,49.03,0,1,0.0735,14.55,0.66,0.32,1,,,,,4.8,57,10,2040,2372.3008,39.392
1.0.0,2026-06-23 20:02:21.482,462,,,,,,,,,2026-06-23 20:02:21.224,6.04,1,,,,,,,
1.0.0,2026-06-23 20:02:24.655,463,49.41,0,1,0.1141,14.81,0.75,0.32,1,,,,,5.0,57,12,2040,2372.3008,42.735
1.0.0,2026-06-23 20:02:25.831,464,49.09,0,1,0.1232,15.22,0.78,0.32,0,,,,,4.6,57,9,2040,2372.3008,42.337
1.0.0,2026-06-23 20:02:25.978,463,,,,,,,,,2026-06-23 20:02:25.721,5.94,1,,,,,,,
1.0.0,2026-06-23 20:02:28.220,464,,,,,,,,,2026-06-23 20:02:27.965,4.53,1,,,,,,,
1.0.0,2026-06-23 20:02:28.922,465,49.02,0,1,0.143,15.37,0.74,0.35,1,,,,,3.8,57,10,2040,2382.196736,40.623
1.0.0,2026-06-23 20:02:30.250,465,,,,,,,,,2026-06-23 20:02:29.989,10.99,1,,,,,,,
1.0.0,2026-06-23 20:02:30.656,466,49.01,0,1,0.1074,15.8,0.59,0.37,0,,,,,5.2,57,12,2040,2372.3008,42.331
1.0.0,2026-06-23 20:02:32.883,467,48.58,0,1,0.0662,15.18,0.7,0.32,0,,,,,4.3,57,11,2040,2382.196736,39.927
1.0.0,2026-06-23 20:02:33.046,466,,,,,,,,,2026-06-23 20:02:32.794,0.55,1,,,,,,,
1.0.0,2026-06-23 20:02:35.273,467,,,,,,,,,2026-06-23 20:02:35.016,5.68,1,,,,,,,
1.0.0,2026-06-23 20:02:37.413,468,48.8,0,1,0.1252,13.04,0.62,0.28,1,,,,,4.3,57,13,2040,2372.3008,37.705
1.0.0,2026-06-23 20:02:38.728,469,49.0,0,1,0.1228,13.86,0.63,0.32,0,,,,,5.0,57,10,2040,2372.3008,41.593
1.0.0,2026-06-23 20:02:38.739,468,,,,,,,,,2026-06-23 20:02:38.480,8.13,1,,,,,,,
1.0.0,2026-06-23 20:02:41.114,469,,,,,,,,,2026-06-23 20:02:40.861,1.81,1,,,,,,,
1.0.0,2026-06-23 20:02:41.645,470,49.11,0,1,0.1424,14.47,0.72,0.34,1,,,,,4.9,57,12,2040,2372.3008,41.958
1.0.0,2026-06-23 20:02:42.969,470,,,,,,,,,2026-06-23 20:02:42.712,6.61,1,,,,,,,
1.0.0,2026-06-23 20:02:43.214,471,48.57,0,1,0.1154,14.12,0.74,0.35,0,,,,,5.8,57,1,2040,2372.3008,39.398
1.0.0,2026-06-23 20:02:45.604,471,,,,,,,,,2026-06-23 20:02:45.347,6.29,1,,,,,,,
1.0.0,2026-06-23 20:02:45.762,472,49.18,0,1,0.0613,15.01,0.7,0.32,1,,,,,4.8,57,11,2040,2372.3008,41.423
1.0.0,2026-06-23 20:02:47.085,472,,,,,,,,,2026-06-23 20:02:46.829,5.76,1,,,,,,,
1.0.0,2026-06-23 20:02:49.931,473,49.88,0,1,0.1144,14.66,0.71,0.3,1,,,,,4.6,57,10,2040,2372.3008,39.066
1.0.0,2026-06-23 20:02:51.259,473,,,,,,,,,2026-06-23 20:02:50.997,10.94,1,,,,,,,
1.0.0,2026-06-23 20:02:51.605,474,49.12,0,1,0.1233,16.33,0.69,0.35,0,,,,,4.7,57,10,2040,2372.3008,42.271
1.0.0,2026-06-23 20:02:53.991,474,,,,,,,,,2026-06-23 20:02:53.739,2.09,1,,,,,,,
1.0.0,2026-06-23 20:02:54.438,475,49.13,0,1,0.1374,13.64,0.67,0.31,1,,,,,5.3,57,0,2040,2372.3008,36.125
1.0.0,2026-06-23 20:02:55.762,475,,,,,,,,,2026-06-23 20:02:55.504,6.42,1,,,,,,,
1.0.0,2026-06-23 20:02:56.223,476,49.26,0,1,0.1082,13.96,0.72,0.29,0,,,,,4.3,57,10,2040,2372.3008,38.314
1.0.0,2026-06-23 20:02:58.614,476,,,,,,,,,2026-06-23 20:02:58.357,7.22,1,,,,,,,
1.0.0,2026-06-23 20:02:58.797,477,48.97,0,1,0.068,14.84,0.7,0.34,0,,,,,7.6,57,11,2040,2372.3008,42.58
1.0.0,2026-06-23 20:03:01.186,477,,,,,,,,,2026-06-23 20:03:00.930,5.74,1,,,,,,,
1.0.0,2026-06-23 20:03:02.905,478,49.31,0,1,0.1146,15.44,0.65,0.33,1,,,,,4.7,57,13,2040,2372.3008,40.313
1.0.0,2026-06-23 20:03:04.233,478,,,,,,,,,2026-06-23 20:03:03.972,11.13,1,,,,,,,
1.0.0,2026-06-23 20:03:04.274,479,49.25,0,1,0.1206,13.48,0.61,0.33,0,,,,,4.5,57,2,2040,2372.3008,41.086
1.0.0,2026-06-23 20:03:06.660,479,,,,,,,,,2026-06-23 20:03:06.407,1.68,1,,,,,,,
1.0.0,2026-06-23 20:03:06.955,480,48.9,0,1,0.1405,14.72,0.63,0.33,1,,,,,4.6,57,6,2040,2372.3008,37.084
1.0.0,2026-06-23 20:03:08.274,480,,,,,,,,,2026-06-23 20:03:08.022,1.11,1,,,,,,,
1.0.0,2026-06-23 20:03:09.056,481,49.07,0,1,0.0976,14.5,0.64,0.36,0,,,,,3.6,57,5,2040,2372.3008,38.553
1.0.0,2026-06-23 20:03:11.439,482,49.64,0,1,0.0748,14.69,0.69,0.3,0,,,,,4.7,57,1,2040,2372.3008,37.69
1.0.0,2026-06-23 20:03:11.447,481,,,,,,,,,2026-06-23 20:03:11.189,7.44,1,,,,,,,
1.0.0,2026-06-23 20:03:13.824,482,,,,,,,,,2026-06-23 20:03:13.572,1.24,1,,,,,,,
1.0.0,2026-06-23 20:03:15.720,483,48.79,0,1,0.1139,13.94,0.73,0.32,0,,,,,5.2,57,10,2040,2372.3008,40.996
1.0.0,2026-06-23 20:03:17.220,484,49.32,0,1,0.123,13.3,0.69,0.3,0,,,,,4.8,57,9,2040,2372.3008,40.994
1.0.0,2026-06-23 20:03:18.107,483,,,,,,,,,2026-06-23 20:03:17.853,3.53,1,,,,,,,
1.0.0,2026-06-23 20:03:19.609,484,,,,,,,,,2026-06-23 20:03:19.354,5.03,1,,,,,,,
1.0.0,2026-06-23 20:03:20.006,485,48.4,0,1,0.1321,14.93,0.69,0.33,1,,,,,5.5,57,12,2040,2372.3008,38.787
1.0.0,2026-06-23 20:03:21.326,485,,,,,,,,,2026-06-23 20:03:21.072,3.36,1,,,,,,,
1.0.0,2026-06-23 20:03:21.907,486,48.8,0,1,0.1069,16.03,0.68,0.33,0,,,,,5.4,57,13,2040,2372.3008,39.969
1.0.0,2026-06-23 20:03:24.259,487,49.36,0,1,0.0741,14.59,0.68,0.36,1,,,,,4.2,57,13,2040,2372.3008,38.703
1.0.0,2026-06-23 20:03:24.296,486,,,,,,,,,2026-06-23 20:03:24.041,5.43,1,,,,,,,
1.0.0,2026-06-23 20:03:25.581,487,,,,,,,,,2026-06-23 20:03:25.326,4.63,1,,,,,,,
1.0.0,2026-06-23 20:03:28.530,488,49.23,0,1,0.1153,14.27,0.63,0.32,0,,,,,4.6,57,1,2040,2372.3008,36.126
1.0.0,2026-06-23 20:03:29.939,489,49.25,0,1,0.1204,13.83,0.65,0.3,0,,,,,4.7,57,8,2040,2372.3008,41.219
1.0.0,2026-06-23 20:03:30.919,488,,,,,,,,,2026-06-23 20:03:30.663,5.05,1,,,,,,,
1.0.0,2026-06-23 20:03:32.331,489,,,,,,,,,2026-06-23 20:03:32.072,7.86,1,,,,,,,
1.0.0,2026-06-23 20:03:32.864,490,48.51,0,1,0.1446,14.88,0.65,0.33,1,,,,,5.4,57,9,2040,2372.3008,40.203
1.0.0,2026-06-23 20:03:34.194,490,,,,,,,,,2026-06-23 20:03:33.931,12.0,1,,,,,,,
1.0.0,2026-06-23 20:03:34.547,491,48.65,0,1,0.1093,14.84,0.65,0.33,0,,,,,5.0,57,1,2040,2372.3008,40.716
1.0.0,2026-06-23 20:03:36.945,491,,,,,,,,,2026-06-23 20:03:36.681,13.04,1,,,,,,,
1.0.0,2026-06-23 20:03:36.964,492,49.28,0,1,0.0784,18.57,0.68,0.32,0,,,,,5.6,57,7,2040,2372.3008,40.281
1.0.0,2026-06-23 20:03:39.354,492,,,,,,,,,2026-06-23 20:03:39.098,5.65,1,,,,,,,
1.0.0,2026-06-23 20:03:41.338,493,47.47,0,1,0.1221,14.58,0.64,0.33,0,,,,,4.7,57,7,2040,2372.3008,36.807
1.0.0,2026-06-23 20:03:42.784,494,49.36,0,1,0.1225,13.77,0.61,0.32,0,,,,,5.3,57,7,2040,2372.3008,41.301
1.0.0,2026-06-23 20:03:43.727,493,,,,,,,,,2026-06-23 20:03:43.471,5.38,1,,,,,,,
1.0.0,2026-06-23 20:03:45.168,494,,,,,,,,,2026-06-23 20:03:44.917,0.78,1,,,,,,,
1.0.0,2026-06-23 20:03:45.727,495,48.17,0,1,0.1305,14.74,0.72,0.32,1,,,,,4.7,57,10,2040,2372.3008,41.441
1.0.0,2026-06-23 20:03:47.045,495,,,,,,,,,2026-06-23 20:03:46.793,1.51,1,,,,,,,
1.0.0,2026-06-23 20:03:47.341,496,48.83,0,1,0.1138,14.59,0.64,0.36,0,,,,,4.1,57,1,2040,2372.3008,39.345
1.0.0,2026-06-23 20:03:49.741,496,,,,,,,,,2026-06-23 20:03:49.475,15.57,1,,,,,,,
1.0.0,2026-06-23 20:03:49.780,497,49.42,0,1,0.0655,14.22,0.74,0.32,0,,,,,4.8,57,12,2040,2372.3008,41.411
1.0.0,2026-06-23 20:03:52.179,497,,,,,,,,,2026-06-23 20:03:51.913,14.1,1,,,,,,,
1.0.0,2026-06-23 20:03:54.172,498,48.87,0,1,0.1214,14.28,0.67,0.31,0,,,,,5.0,57,13,2040,2372.3008,38.356
1.0.0,2026-06-23 20:03:55.542,499,48.94,0,1,0.1229,14.81,0.79,0.33,0,,,,,4.5,57,3,2040,2372.3008,43.062
1.0.0,2026-06-23 20:03:56.567,498,,,,,,,,,2026-06-23 20:03:56.305,9.17,1,,,,,,,
1.0.0,2026-06-23 20:03:57.928,499,,,,,,,,,2026-06-23 20:03:57.675,1.33,1,,,,,,,
1.0.0,2026-06-23 20:03:58.481,500,49.21,0,1,0.1426,14.22,0.62,0.33,1,,,,,5.0,57,0,2040,2372.3008,36.122
1.0.0,2026-06-23 20:03:59.802,500,,,,,,,,,2026-06-23 20:03:59.548,3.35,1,,,,,,,
1.0.0,2026-06-23 20:04:00.232,501,49.34,0,1,0.1187,15.22,0.71,0.32,0,,,,,5.2,57,6,2040,2372.3008,38.329
1.0.0,2026-06-23 20:04:02.609,502,49.23,0,1,0.0633,13.92,0.73,0.33,0,,,,,5.1,57,4,2040,2372.3008,38.729
1.0.0,2026-06-23 20:04:02.629,501,,,,,,,,,2026-06-23 20:04:02.365,13.66,1,,,,,,,
1.0.0,2026-06-23 20:04:05.009,502,,,,,,,,,2026-06-23 20:04:04.743,14.64,1,,,,,,,
1.0.0,2026-06-23 20:04:06.841,503,48.7,0,1,0.1269,15.75,0.74,0.34,1,,,,,5.5,57,8,2040,2372.3008,38.726
1.0.0,2026-06-23 20:04:08.165,503,,,,,,,,,2026-06-23 20:04:07.908,6.81,1,,,,,,,
1.0.0,2026-06-23 20:04:08.318,504,48.1,0,1,0.123,14.64,0.65,0.33,0,,,,,4.3,57,0,2040,2372.3008,40.454
1.0.0,2026-06-23 20:04:10.706,504,,,,,,,,,2026-06-23 20:04:10.451,3.36,1,,,,,,,
1.0.0,2026-06-23 20:04:11.339,505,48.89,0,1,0.1378,13.74,0.59,0.35,1,,,,,5.8,57,16,2040,2372.3008,37.288
1.0.0,2026-06-23 20:04:12.667,505,,,,,,,,,2026-06-23 20:04:12.406,10.31,1,,,,,,,
1.0.0,2026-06-23 20:04:13.173,506,49.02,0,1,0.1083,14.34,0.69,0.33,0,,,,,5.9,57,8,2040,2372.3008,38.846
1.0.0,2026-06-23 20:04:15.394,507,49.33,0,1,0.0724,13.98,0.64,0.31,0,,,,,6.0,57,1,2040,2372.3008,38.247
1.0.0,2026-06-23 20:04:15.564,506,,,,,,,,,2026-06-23 20:04:15.306,7.19,1,,,,,,,
1.0.0,2026-06-23 20:04:17.782,507,,,,,,,,,2026-06-23 20:04:17.527,3.44,1,,,,,,,
1.0.0,2026-06-23 20:04:19.614,508,48.98,0,1,0.1228,14.69,0.62,0.37,1,,,,,5.2,57,1,2040,2372.3008,36.535
1.0.0,2026-06-23 20:04:20.946,508,,,,,,,,,2026-06-23 20:04:20.680,14.32,1,,,,,,,
1.0.0,2026-06-23 20:04:21.163,509,49.35,0,1,0.1224,14.81,0.66,0.33,0,,,,,6.5,57,12,2040,2372.3008,39.734
1.0.0,2026-06-23 20:04:23.551,509,,,,,,,,,2026-06-23 20:04:23.297,3.52,1,,,,,,,
1.0.0,2026-06-23 20:04:24.089,510,49.09,0,1,0.1343,14.83,0.67,0.3,1,,,,,5.3,57,13,2040,2372.3008,38.405
1.0.0,2026-06-23 20:04:25.414,510,,,,,,,,,2026-06-23 20:04:25.156,6.8,1,,,,,,,
